n_documento,f_documento,f_recepcion,url_documento,usuario_registro,fecha_registro
OFICIO N° 00102-2026-SUNASS-GG,2026-02-04,2026-02-09,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/a61846c5-9fea-4496-bbf5-b8d7f651f9f4/OFICIO%20N%c2%b0%2000102-2026-SUNASS-GG.pdf,1,2026-03-27
RESOLUCIÓN DIRECTORAL N° 000171-2025-MTPE-3-24-1,2025-09-30,2026-02-12,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/de046fa2-2294-4a20-ad70-fa61ba8bf34a/RESOLUCI%c3%93N%20DIRECTORAL%20N%c2%b0%20000171-2025-MTPE-3-24-1.pdf,1,2026-03-27
RESOLUCIÓN DE COORDINACIÓN EJECUTIVA N° 00026-2023-PNACP,2023-06-02,2024-12-10,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/a8ee91e4-3cd8-4637-8849-321a4c9b93a6/RESOLUCI%c3%93N%20DE%20COORDINACI%c3%93N%20EJECUTIVA%20N%c2%b0%2000026-2023-PNACP.pdf,1,2026-03-27
OFICIO N° 0064-2025-UNATEFSIL-P,2025-05-29,2025-05-29,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/a247d588-48d6-4400-9dcb-78f1f5f275ba/OFICIO%20N%c2%b0%200064-2025-UNATEFSIL-P.pdf,1,2026-03-27
OFICIO N° 00001391-2022-PNACP-CE,2022-11-30,2020-10-30,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/f672abf5-75e8-4613-b728-0e13bf90c117/OFICIO%20N%c2%b0%2000001391-2022-PNACP-CE.pdf,1,2026-03-27
RESOLUCIÓN DE DIRECCIÓN EJECUTIVA N° 000081-2021-MIDIS-PNADP-DE,2021-05-28,2024-12-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/8c6c7d43-c2b7-43ba-8f5b-f74bf1f7abd0/RESOLUCI%c3%93N%20DE%20DIRECCI%c3%93N%20EJECUTIVA%20N%c2%b0%20000081-2021-MIDIS-PNADP-DE.pdf,1,2026-03-27
RESOLUCIÓN DIRECTORAL N° D000078-2022-PENSION65-DE,2022-05-05,2024-12-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/c4cc66e8-86eb-45b2-8de2-b5578a2e9f48/RESOLUCI%c3%93N%20DIRECTORAL%20N%c2%b0%20D000078-2022-PENSION65-DE.pdf,1,2026-03-27
RESOLUCIÓN DE DIRECCIÓN EJECUTIVA N° D000024-2024-MIDIS-P65-DE,2024-02-23,2024-04-18,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/0fcfe304-9584-4751-ab67-a332de1d088c/RESOLUCI%c3%93N%20DE%20DIRECCI%c3%93N%20EJECUTIVA%20N%c2%b0%20D000024-2024-MIDIS-P65-DE.pdf,1,2026-03-27
OFICIO N° 01404-2022-JUS-PRONACEJ,2022-12-12,2021-01-19,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/41fc08e8-9dd4-4c72-81bf-92fedbc8d48b/OFICIO%20N%c2%b0%2001404-2022-JUS-PRONACEJ.pdf,1,2026-03-27
RESOLUCIÓN N° 0408-2025-R-UNALM,2025-06-25,2025-06-27,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/a79aff7b-5dd1-404d-a131-92a28cb62cfa/RESOLUCI%c3%93N%20N%c2%b0%200408-2025-R-UNALM.pdf,1,2026-03-27
RESOLUCIÓN RECTORAL N° 188-2020-UNAMAD-R,2020-11-05,2020-11-05,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/959e7adf-f856-40e0-9ac8-cf98838490b4/RESOLUCI%c3%93N%20RECTORAL%20N%c2%b0%20188-2020-UNAMAD-R.pdf,1,2026-03-27
RESOLUCIÓN DIRECTORAL N° 000021-2025-MTPE-3-24.2,2025-04-14,2025-04-29,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/47213a7e-938f-4012-9684-b1c7e74e8f98/RESOLUCI%c3%93N%20DIRECTORAL%20N%c2%b0%20000021-2025-MTPE-3-24.2.pdf,1,2026-03-27
RESOLUCIÓN DE DIRECCIÓN EJECUTIVA N° 000106-2022-MIDIS-PNPDS-DE,2022-11-24,2024-12-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/cb7cbf95-451a-48eb-aad8-8a7623e48604/RESOLUCI%c3%93N%20DE%20DIRECCI%c3%93N%20EJECUTIVA%20N%c2%b0%20000106-2022-MIDIS-PNPDS-DE.pdf,1,2026-03-27
RESOLUCIÓN DIRECTORAL EJECUTIVA N° 000187-2022-MINEDU-VMGI-PRONIED-DE,2022-08-12,2022-08-12,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/7b4ddf0a-0577-4492-b768-cf7074773f03/RESOLUCI%c3%93N%20DIRECTORAL%20EJECUTIVA%20N%c2%b0%20000187-2022-MINEDU-VMGI-PRONIED-DE.pdf,1,2026-03-27
OFICIO N° 670-2025-VIVIENDA-VMCS-PNSU-DE,2025-08-26,2025-09-11,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/8ed92712-d744-4f8c-aeb6-68b29126983b/OFICIO%20N%c2%b0%20670-2025-VIVIENDA-VMCS-PNSU-DE.pdf,1,2026-03-27
RESOLUCIÓN DE LA DIRECCIÓN EJECUTIVA N° 077-2025-MIMP-AURORA-DE,2025-03-25,2025-03-27,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/aba8a883-7d60-4c92-92ae-1798ee0347d3/RESOLUCI%c3%93N%20DE%20LA%20DIRECCI%c3%93N%20EJECUTIVA%20N%c2%b0%20077-2025-MIMP-AURORA-DE.pdf,1,2026-03-27
RESOLUCIÓN RECTORAL N° 092-2023-UNAMAD-R,2023-03-27,2023-03-27,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/03aef522-dddb-4714-bd57-e0446ff53355/RESOLUCI%c3%93N%20RECTORAL%20N%c2%b0%20092-2023-UNAMAD-R.pdf,1,2026-03-27
RESOLUCIÓN DIRECTORAL N° D000144-2021-MIDIS-PNPAIS-DE,2021-12-09,2024-12-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/3cc58067-19b3-46f4-a50d-9900e6780b03/RESOLUCI%c3%93N%20DIRECTORAL%20N%c2%b0%20D000144-2021-MIDIS-PNPAIS-DE.pdf,1,2026-03-27
OFICIO N° 001704-2025-GRLL-GGR-PECH,2025-07-31,2025-08-13,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/944db9bb-e4b8-409d-af17-234c3bd23e44/OFICIO%20N%c2%b0%20001704-2025-GRLL-GGR-PECH.pdf,1,2026-03-27
OFICIO Nº 015- 2024-MTC-20.6,2024-10-22,2021-09-08,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/590372f3-9087-4a8a-b43a-a95fed2d9174/OFICIO%20N%c2%ba%20015-%202024-MTC-20.6.pdf,1,2026-03-27
RESOLUCIÓN RECTORAL N° 022-2024-UNAMAD-R,2024-02-09,2024-02-09,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/0ab80b36-db16-45a7-b6f3-7893ebaa1b2b/RESOLUCI%c3%93N%20RECTORAL%20N%c2%b0%20022-2024-UNAMAD-R.pdf,1,2026-03-27
RESOLUCIÓN MINISTERIAL N° 362-2021-MTC-01,2021-04-26,2021-04-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/b99a1beb-a0f8-473d-85d1-43207bb2b060/RESOLUCI%c3%93N%20MINISTERIAL%20N%c2%b0%20362-2021-MTC-01.pdf,1,2026-03-27
RESOLUCIÓN MINISTERIAL N° 1310-2021-MTC-01,2021-12-20,2021-12-20,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/e1413e9d-b7da-4d21-9978-41e3035b1132/RESOLUCI%c3%93N%20MINISTERIAL%20N%c2%b0%201310-2021-MTC-01.pdf,1,2026-03-27
RESOLUCIÓN DE PRESIDENCIA N° 0046-2021-P-CO-UNAAT,2021-05-05,2021-05-05,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/1e6f0a77-0402-44f7-b202-0e5e26123a0e/RESOLUCI%c3%93N%20DE%20PRESIDENCIA%20N%c2%b0%200046-2021-P-CO-UNAAT.pdf,1,2026-03-27
OFICIO N° 00003-2022-MINEDU-VMGI-PEIPEB-OTI,2022-03-22,2022-03-22,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/cead3d6c-0668-4464-9afd-8099d87d2196/OFICIO%20N%c2%b0%2000003-2022-MINEDU-VMGI-PEIPEB-OTI.pdf,1,2026-03-27
RESOLUCIÓN DE PRESIDENCIA N° 0132-2020-P-CO-UNAAT,2020-11-18,2020-11-18,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/5c6dd92d-6d67-4784-b6a4-7a571e5a7d4e/RESOLUCI%c3%93N%20DE%20PRESIDENCIA%20N%c2%b0%200132-2020-P-CO-UNAAT.pdf,1,2026-03-27
RESOLUCIÓN JEFATURAL N° 000097-2025-JNAC-RENIEC,2025-06-02,2025-06-27,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/2b1721b1-e38c-4196-ab44-ef45aa55f242/RESOLUCI%c3%93N%20JEFATURAL%20N%c2%b0%20000097-2025-JNAC-RENIEC.pdf,1,2026-03-27
RESOLUCIÓN PRESIDENCIAL N° 244-2025-P-UNAT,2025-12-31,2026-02-12,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/a2a344af-3ef5-43d5-8dcb-e35b57e4985e/RESOLUCI%c3%93N%20PRESIDENCIAL%20N%c2%b0%20244-2025-P-UNAT.PDF,1,2026-03-27
RESOLUCIÓN JEFATURAL N° 099-2022-SIS,2022-05-06,2022-05-06,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/1e1f57ed-fbf6-4d12-b601-088c93c70714/RESOLUCI%c3%93N%20JEFATURAL%20N%c2%b0%20099-2022-SIS.pdf,1,2026-03-27
OFICIO N° 034-2024-UNAJMA-R,2024-02-27,2025-09-05,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/1f0d1ec8-373f-4b5a-b1f9-936d9614a2bd/OFICIO%20N%c2%b0%20034-2024-UNAJMA-R.pdf,1,2026-03-27
RESOLUCIÓN DE GERENCIA GENERAL N° 286-004-00000067,2025-02-28,2025-02-28,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/2d2aee75-913c-424f-af24-e84803faa64a/RESOLUCI%c3%93N%20DE%20GERENCIA%20GENERAL%20N%c2%b0%20286-004-00000067.pdf,1,2026-03-27
OFICIO N° 00432-2023-OTI-UNC,2023-09-21,2023-09-21,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/b252d700-1106-47f8-915f-95d133ca5ab8/OFICIO%20N%c2%b0%2000432-2023-OTI-UNC.pdf,1,2026-03-27
RESOLUCIÓN PRESIDENCIAL N° 100-2025-UNDC-CO-P,2025-04-11,2025-04-29,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/374fbf65-49d4-4714-9c60-26c313bbfd6d/RESOLUCI%c3%93N%20PRESIDENCIAL%20N%c2%b0%20100-2025-UNDC-CO-P.pdf,1,2026-03-27
OFICIO N° 0224-2024-OTI-UNE,2024-05-28,2024-05-28,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/add7d076-86a2-4f4c-840b-f41f3a945468/OFICIO%20N%c2%b0%200224-2024-OTI-UNE.pdf,1,2026-03-27
RESOLUCIÓN DE GERENCIA GENERAL N° 137-2025-GG,2025-09-30,2025-11-03,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/776a3066-2235-44c5-8ea3-464b567e2808/RESOLUCI%c3%93N%20DE%20GERENCIA%20GENERAL%20N%c2%b0%20137-2025-GG.pdf,1,2026-03-27
RESOLUCIÓN DE PRESIDENCIA EJECUTIVA N° 000011-2026-SERNANP-PE,2026-01-16,2026-01-23,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/5fabf2b2-f64e-4b82-a2d3-07ece8d409a9/RESOLUCI%c3%93N%20DE%20PRESIDENCIA%20EJECUTIVA%20N%c2%b0%20000011-2026-SERNANP-PE.pdf,1,2026-03-27
RESOLUCIÓN DE PRESIDENCIA EJECUTIVA N° 00024-2022-SENACE-PE,2022-04-01,2024-12-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/be44ccdf-29a8-4737-9335-9377d5b9c14e/RESOLUCI%c3%93N%20DE%20PRESIDENCIA%20EJECUTIVA%20N%c2%b0%2000024-2022-SENACE-PE.pdf,1,2026-03-27
RESOLUCIÓN DE PRESIDENCIA EJECUTIVA N° 159-2025-SENAMHI-PREJ,2025-07-15,2025-08-14,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/e66b9ffd-bb9e-4232-b64a-b59d90a1058e/RESOLUCI%c3%93N%20DE%20PRESIDENCIA%20EJECUTIVA%20N%c2%b0%20159-2025-SENAMHI-PREJ.pdf,1,2026-03-27
CARTA N° 513-G-25,2025-09-08,2026-01-16,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/6ecd4582-766d-4c12-9e7f-8c2a9b55b8c9/CARTA%20N%c2%b0%20513-G-25.pdf,1,2026-03-27
RESOLUCIÓN JEFATURAL N° D000030-2025-MIDAGRI-SENASA-JN,2025-02-11,2026-02-10,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/a80945dc-b849-4206-8b98-76426479947f/RESOLUCI%c3%93N%20JEFATURAL%20N%c2%b0%20D000030-2025-MIDAGRI-SENASA-JN.pdf,1,2026-03-27
RESOLUCIÓN DE DIRECCIÓN EJECUTIVA N° D000034-2022-MIDAGRI-SERFOR-DE,2022-02-08,2024-12-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/8d014145-c14f-48eb-b0f5-500aa14b56ec/RESOLUCI%c3%93N%20DE%20DIRECCI%c3%93N%20EJECUTIVA%20N%c2%b0%20D000034-2022-MIDAGRI-SERFOR-DE.pdf,1,2026-03-27
OFICIO N° 541-2024-MIDAGRI-SERFOR-GG,2024-11-06,2020-12-16,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/d7a170a6-0577-47d4-85b2-45cf81f70e2f/OFICIO%20N%c2%b0%20D000541-2024-MIDAGRI-SERFOR-GG.pdf,1,2026-03-27
RESOLUCIÓN DE PRESIDENCIA N° 000118-2025-SINEACE-COSUSINEACE,2025-09-19,2025-10-01,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/11895775-39be-4cc6-b944-cf0648d202b2/RESOLUCI%c3%93N%20DE%20PRESIDENCIA%20N%c2%b0%20000118-2025-SINEACE-COSUSINEACE.pdf,1,2026-03-27
RESOLUCIÓN SBS N° 02888-2022,2022-09-20,2025-08-15,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/715d11ce-ab3b-4a70-b65d-59308719f5b0/RESOLUCI%c3%93N%20SBS%20N%c2%b0%2002888-2022.pdf,1,2026-03-27
RESOLUCIÓN DE SUPERINTENDENCIA N° 000012-2025-SUTRAN-SP,2025-02-03,2025-02-14,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/9b9de651-086c-4657-8156-7d3e4b302df5/RESOLUCI%c3%93N%20DE%20SUPERINTENDENCIA%20N%c2%b0%20000012-2025-SUTRAN-SP.pdf,1,2026-03-27
RESOLUCIÓN DE SUPERINTENDENTE N°030-2022-SMV-02,2022-03-15,2024-12-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/359310c5-4efb-4506-8976-4710fdefa92e/RESOLUCI%c3%93N%20DE%20SUPERINTENDENTE%20N%c2%b0030-2022-SMV-02.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 186-2026-MPJ-A,2026-02-02,2026-02-23,,1,2026-03-27
RESOLUCIÓN DE COMISIÓN ORGANIZADORA N° 263-2020-UNF-CO,2020-12-07,2020-12-07,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/41246bb4-2909-49fc-b280-98d960b45c83/RESOLUCI%c3%93N%20DE%20COMISI%c3%93N%20ORGANIZADORA%20N%c2%b0%20263-2020-UNF-CO.pdf,1,2026-03-27
OFICIO N° 127-2026-UNF-P-OTI,2026-03-20,2026-03-24,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/30217e4d-96b9-48b7-b5d9-f9b9e3798db2/OFICIO%20N%c2%b0%20127-2026-UNF-P-OTI.pdf,1,2026-03-27
RESOLUCIÓN N° 00003-2026-SUNARP-SN,2026-01-12,2026-01-23,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/ea3953aa-9367-4cb3-bfac-dfe16bc2b3a9/RESOLUCI%c3%93N%20DE%20LA%20SUPERINTENDENCIA%20NACIONAL%20DE%20LOS%20REGISTROS%20P%c3%9aBLICOS%20N%c2%b0%2000003-2026-SUNARP-SN.pdf,1,2026-03-27
OFICIO N° 950-CTIC-UNI-DIRECCIÓN-2022,2022-11-30,2022-11-30,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/be632a3d-9b70-4848-bede-68a2f49b7779/OFICIO%20N%c2%b0%20950-CTIC-UNI-DIRECCI%c3%93N-2022.pdf,1,2026-03-27
OFICIO N° 000078-2025-SUSALUD-IID,2025-03-03,2025-03-03,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/ef3c97cf-bf09-410f-93f7-956e6cc3d9e4/OFICIO%20N%c2%b0%20000078-2025-SUSALUD-IID.pdf,1,2026-03-27
RESOLUCIÓN DE CONSEJO DE COMISIÓN ORGANIZADORA N° 552-2023-CCO-UNAJ,2023-08-28,2023-08-28,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/9cd8b783-e245-48a5-8b1b-4146fe676c9a/RESOLUCI%c3%93N%20DE%20CONSEJO%20DE%20COMISI%c3%93N%20ORGANIZADORA%20N%c2%b0%20552-2023-CCO-UNAJ.pdf,1,2026-03-27
RESOLUCIÓN DE SUPERINTENDENCIA N° 236-2024-SUSALUD-S,2024-12-18,2024-12-18,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/bf61b983-3740-4a63-aa42-c707a4b0bb7d/RESOLUCI%c3%93N%20DE%20SUPERINTENDENCIA%20N%c2%b0%20236-2024-SUSALUD-S.pdf,1,2026-03-27
RESOLUCIÓN DE PRESIDENCIA N° 00054-2025-SUNASS-PE,2025-09-15,2025-09-29,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/35343479-819f-4de0-b91c-8b8e5ccf8e34/RESOLUCI%c3%93N%20DE%20PRESIDENCIA%20N%c2%b0%2000054-2025-SUNASS-PE.pdf,1,2026-03-27
OFICIO N° 033-2026-UNAAT-P,2026-02-05,2026-02-09,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/eb769491-4558-425e-86e9-22e44cbafc78/OFICIO%20N%c2%b0%20033-2026-UNAAT-P.pdf,1,2026-03-27
RESOLUCIÓN PRESIDENCIAL N° 051-2024-UNAM-CO-P,2024-03-11,2024-03-11,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/bc9198af-8d74-4646-9a57-230218cef4bb/RESOLUCI%c3%93N%20PRESIDENCIAL%20N%c2%b0%20051-2024-UNAM-CO-P.pdf,1,2026-03-27
RESOLUCIÓN PRESIDENCIAL N° 009-2026-UNACH,2026-01-29,2026-02-04,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/c572d7af-57f1-49f5-9fa4-d36c71599cd5/RESOLUCI%c3%93N%20PRESIDENCIAL%20N%c2%b0%20009-2026-UNACH.pdf,1,2026-03-27
OFICIO N° 002-2026-UNDC-OTI,2026-02-04,2026-02-16,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/6ca6234f-7591-4792-9753-a427210fadef/OFICIO%20N%c2%b0%20002-2026-UNDC-OTI.pdf,1,2026-03-27
RESOLUCIÓN DE PRESIDENCIA N° 093-2025-UNM,2025-05-30,2026-02-12,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/2ebec869-dadb-4243-8eb1-c3e554979a7e/RESOLUCI%c3%93N%20DE%20PRESIDENCIA%20N%c2%b0%20093-2025-UNM.pdf,1,2026-03-27
RESOLUCIÓN N° 2053-R-2023,2023-08-24,2023-08-24,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/32d6590f-3fc1-40d7-bac0-fe590a6a2fe9/RESOLUCI%c3%93N%20N%c2%b0%202053-R-2023.pdf,1,2026-03-27
RESOLUCIÓN N° 3246-2025-R-UNE,2025-10-30,2025-11-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/10dfa607-08aa-4215-a624-a97c8668e8e6/RESOLUCI%c3%93N%20N%c2%b0%203246-2025-R-UNE.pdf,1,2026-03-27
OFICIO N° 0009-2025-R-UNE,2026-01-13,2026-01-19,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/e97ab062-b9f6-4b83-828f-dabc76f2e43d/OFICIO%20N%c2%b0%200009-2025-R-UNE.pdf,1,2026-03-27
OFICIO N° 000077-2026-UNH-RECTOR,2026-02-06,2026-02-16,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/c7889656-8f33-462e-ac93-2f6b5e44ce09/OFICIO%20N%c2%b0%20000077-2026-UNH-RECTOR.pdf,1,2026-03-27
RESOLUCIÓN JEFATURAL N° 000178-2025-BNP,2025-08-20,2025-09-29,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/2286e54f-9048-4dc7-963a-1fb74529f9cc/RESOLUCI%c3%93N%20JEFATURAL%20N%c2%b0%20000178-2025-BNP.pdf,1,2026-03-27
RESOLUCIÓN RECTORAL N° 1125-2023-UNI,2023-05-04,2025-09-29,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/3f63f8db-8af3-4761-85c6-7ce6a673f7e6/RESOLUCI%c3%93N%20RECTORAL%20N%c2%b0%201125-2023-UNI.pdf,1,2026-03-27
RESOLUCIÓN PRESIDENCIAL N° 008-2026-P-CO-UNJ,2026-01-14,2026-02-11,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/afaec6fe-b74d-443d-8dc9-91b15a69c133/RESOLUCI%c3%93N%20PRESIDENCIAL%20N%c2%b0%20008-2026-P-CO-UNJ.pdf,1,2026-03-27
RESOLUCIÓN RECTORAL N° 225-2025-R-UNAM,2025-08-22,2025-09-29,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/aab2d4f8-bef2-40c9-8db4-7cb0023b532e/RESOLUCI%c3%93N%20RECTORAL%20N%c2%b0%20225-2025-R-UNAM.pdf,1,2026-03-27
OFICIO N° 042-2026-R-UNFV,2026-01-20,2026-01-23,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/b2237881-d403-4d42-ad33-f10b385d0ad3/OFICIO%20N%c2%b0%20042-2026-R-UNFV.pdf,1,2026-03-27
RESOLUCIÓN RECTORAL N° 0458-2023-UNHEVAL,2023-07-05,2023-07-05,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/9eb91b34-203b-4471-b177-a7f99ffbbd50/RESOLUCI%c3%93N%20RECTORAL%20N%c2%b0%200458-2023-UNHEVAL.pdf,1,2026-03-27
OFICIO N° 100-2024-PCO-UNM,2024-05-06,2024-07-15,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/0cccb3ab-66d7-464f-9c9f-c5754fdb8ab1/OFICIO%20N%c2%b0%20100-2024-PCO-UNM.pdf,1,2026-03-27
RESOLUCIÓN PRESIDENCIAL N° 195-2024-UNIFSLB-P,2024-08-07,2024-08-07,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/9eb720ba-2797-4708-b2df-ec3bca34ca79/RESOLUCI%c3%93N%20PRESIDENCIAL%20N%c2%b0%20195-2024-UNIFSLB-P.pdf,1,2026-03-27
RESOLUCIÓN N° R-2128-2024-UNSAAC,2024-12-16,2024-12-16,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/2dc75100-6733-467e-b5c5-f2714848c917/RESOLUCI%c3%93N%20N%c2%b0%20R-2128-2024-UNSAAC.pdf,1,2026-03-27
RESOLUCIÓN RECTORAL N° 0147-2025-R-UNA,2025-01-23,2025-01-23,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/2600c997-791d-4faf-a04f-b3f3e7c6de32/RESOLUCI%c3%93N%20RECTORAL%20N%c2%b0%200147-2025-R-UNA.pdf,1,2026-03-27
RESOLUCIÓN RECTORAL N° 0248-2024-UNJFSC,2024-03-27,2025-11-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/159bdc16-738f-4672-8bd5-2fc15ea54b20/RESOLUCI%c3%93N%20RECTORAL%20N%c2%b0%200248-2024-UNJFSC.pdf,1,2026-03-27
RESOLUCIÓN PRESIDENCIAL N° 041-2022-P-CO-UNIQ,2022-04-25,2025-05-30,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/c051cd97-1932-49a9-aeef-757f929827c6/RESOLUCI%c3%93N%20PRESIDENCIAL%20N%c2%b0%20041-2022-P-CO-UNIQ.pdf,1,2026-03-27
